"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"28","","","","C","","00:00:34:00","00:00:34:21","00:00:00:21","00:00:34:00","00:00:34:21","","","","","","","0.000","","Blue","Πανωφόρι","",""
"29","","","","C","","00:00:36:15","00:00:36:18","00:00:00:03","00:00:36:15","00:00:36:18","","","","","","","0.000","","Blue","Πανωφόρι","",""
"30","","","","C","","00:00:37:01","00:00:37:12","00:00:00:11","00:00:37:01","00:00:37:12","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"31","","","","C","","00:00:37:17","00:00:38:12","00:00:00:19","00:00:37:17","00:00:38:12","","","","","","","0.000","","Blue","Πανωφόρι","",""
"32","","","","C","","00:00:38:14","00:00:38:23","00:00:00:09","00:00:38:14","00:00:38:23","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"33","","","","C","","00:00:39:08","00:00:41:14","00:00:02:06","00:00:39:08","00:00:41:14","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"34","","","","C","","00:00:41:20","00:00:43:20","00:00:02:00","00:00:41:20","00:00:43:20","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"35","","","","C","","00:00:44:02","00:00:44:20","00:00:00:18","00:00:44:02","00:00:44:20","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"36","","","","C","","00:00:45:11","00:00:47:16","00:00:02:05","00:00:45:11","00:00:47:16","","","","","","","0.000","","Blue","Πανωφόρι","",""
"37","","","","C","","00:00:47:19","00:00:48:06","00:00:00:11","00:00:47:19","00:00:48:06","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"38","","","","C","","00:00:56:09","00:00:57:17","00:00:01:08","00:00:56:09","00:00:57:17","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"39","","","","C","","00:00:57:20","00:00:59:04","00:00:01:08","00:00:57:20","00:00:59:04","","","","","","","0.000","","Blue","Πανωφόρι","",""
