"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"16","","","","C","","00:00:11:12","00:00:14:11","00:00:02:17","00:00:11:12","00:00:14:11","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"17","","","","C","","00:00:14:15","00:00:15:16","00:00:01:01","00:00:14:15","00:00:15:16","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"18","","","","C","","00:00:16:00","00:00:16:08","00:00:00:08","00:00:16:00","00:00:16:08","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"19","","","","C","","00:00:16:15","00:00:17:03","00:00:00:06","00:00:16:15","00:00:17:03","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"20","","","","C","","00:00:17:05","00:00:17:12","00:00:00:07","00:00:17:05","00:00:17:12","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"21","","","","C","","00:00:17:14","00:00:18:08","00:00:00:12","00:00:17:14","00:00:18:08","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"22","","","","C","","00:00:19:15","00:00:20:08","00:00:00:11","00:00:19:15","00:00:20:08","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"23","","","","C","","00:00:20:15","00:00:21:00","00:00:00:03","00:00:20:15","00:00:21:00","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"24","","","","C","","00:00:21:02","00:00:21:11","00:00:00:09","00:00:21:02","00:00:21:11","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"25","","","","C","","00:00:21:12","00:00:22:00","00:00:00:06","00:00:21:12","00:00:22:00","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"26","","","","C","","00:00:22:17","00:00:23:07","00:00:00:08","00:00:22:17","00:00:23:07","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"27","","","","C","","00:00:23:17","00:00:24:10","00:00:00:11","00:00:23:17","00:00:24:10","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"28","","","","C","","00:00:24:13","00:00:25:04","00:00:00:09","00:00:24:13","00:00:25:04","","","","","","","0.000","","Blue","Ερμής δεξί χέρι","",""
"29","","","","C","","00:00:25:05","00:00:25:16","00:00:00:11","00:00:25:05","00:00:25:16","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"30","","","","C","","00:00:25:17","00:00:26:05","00:00:00:06","00:00:25:17","00:00:26:05","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"31","","","","C","","00:00:26:08","00:00:26:16","00:00:00:08","00:00:26:08","00:00:26:16","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"32","","","","C","","00:00:27:02","00:00:27:06","00:00:00:04","00:00:27:02","00:00:27:06","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"33","","","","C","","00:00:34:03","00:00:34:06","00:00:00:03","00:00:34:03","00:00:34:06","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"34","","","","C","","00:00:34:07","00:00:34:09","00:00:00:02","00:00:34:07","00:00:34:09","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"35","","","","C","","00:00:35:12","00:00:36:01","00:00:00:07","00:00:35:12","00:00:36:01","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"36","","","","C","","00:00:36:08","00:00:36:11","00:00:00:03","00:00:36:08","00:00:36:11","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"37","","","","C","","00:00:37:02","00:00:37:08","00:00:00:06","00:00:37:02","00:00:37:08","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"38","","","","C","","00:00:37:09","00:00:37:13","00:00:00:04","00:00:37:09","00:00:37:13","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"39","","","","C","","00:00:37:14","00:00:37:17","00:00:00:03","00:00:37:14","00:00:37:17","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"40","","","","C","","00:00:38:02","00:00:38:06","00:00:00:04","00:00:38:02","00:00:38:06","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"41","","","","C","","00:00:38:07","00:00:38:15","00:00:00:08","00:00:38:07","00:00:38:15","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"42","","","","C","","00:00:39:02","00:00:39:05","00:00:00:03","00:00:39:02","00:00:39:05","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"43","","","","C","","00:00:40:01","00:00:40:05","00:00:00:04","00:00:40:01","00:00:40:05","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"44","","","","C","","00:00:40:09","00:00:41:04","00:00:00:13","00:00:40:09","00:00:41:04","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"45","","","","C","","00:00:41:09","00:00:41:13","00:00:00:04","00:00:41:09","00:00:41:13","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"46","","","","C","","00:00:41:16","00:00:42:01","00:00:00:03","00:00:41:16","00:00:42:01","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"47","","","","C","","00:00:42:03","00:00:42:09","00:00:00:06","00:00:42:03","00:00:42:09","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"48","","","","C","","00:00:42:11","00:00:43:12","00:00:01:01","00:00:42:11","00:00:43:12","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"49","","","","C","","00:00:44:01","00:00:45:00","00:00:00:17","00:00:44:01","00:00:45:00","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"50","","","","C","","00:00:45:04","00:00:45:12","00:00:00:08","00:00:45:04","00:00:45:12","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"51","","","","C","","00:00:46:09","00:00:47:04","00:00:00:13","00:00:46:09","00:00:47:04","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"52","","","","C","","00:00:47:09","00:00:47:14","00:00:00:05","00:00:47:09","00:00:47:14","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"53","","","","C","","00:00:47:15","00:00:48:05","00:00:00:08","00:00:47:15","00:00:48:05","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"54","","","","C","","00:00:48:11","00:00:48:16","00:00:00:05","00:00:48:11","00:00:48:16","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"55","","","","C","","00:00:49:05","00:00:49:12","00:00:00:07","00:00:49:05","00:00:49:12","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"56","","","","C","","00:00:49:16","00:00:50:02","00:00:00:04","00:00:49:16","00:00:50:02","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"57","","","","C","","00:00:50:04","00:00:51:02","00:00:00:16","00:00:50:04","00:00:51:02","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"58","","","","C","","00:00:51:14","00:00:52:01","00:00:00:05","00:00:51:14","00:00:52:01","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"59","","","","C","","00:00:52:08","00:00:53:05","00:00:00:15","00:00:52:08","00:00:53:05","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"60","","","","C","","00:00:53:10","00:00:53:12","00:00:00:02","00:00:53:10","00:00:53:12","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"61","","","","C","","00:00:54:09","00:00:54:11","00:00:00:02","00:00:54:09","00:00:54:11","","","","","","","0.000","","Blue","Σώμα Ερμή","",""
"62","","","","C","","00:00:57:03","00:00:57:09","00:00:00:06","00:00:57:03","00:00:57:09","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"63","","","","C","","00:00:58:13","00:00:58:16","00:00:00:03","00:00:58:13","00:00:58:16","","","","","","","0.000","","Blue","Πανωφόρι","",""
"64","","","","C","","00:00:59:15","00:00:59:17","00:00:00:02","00:00:59:15","00:00:59:17","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"65","","","","C","","00:01:00:06","00:01:00:09","00:00:00:03","00:01:00:06","00:01:00:09","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"66","","","","C","","00:01:01:13","00:01:02:00","00:00:00:05","00:01:01:13","00:01:02:00","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
