"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"28","","","","C","","00:01:10:17","00:01:11:10","00:00:00:17","00:01:10:17","00:01:11:10","","","","","","","0.000","","Blue","Ερμής","",""
"29","","","","C","","00:01:11:09","00:01:11:19","00:00:00:10","00:01:11:09","00:01:11:19","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"30","","","","C","","00:01:11:20","00:01:12:13","00:00:00:17","00:01:11:20","00:01:12:13","","","","","","","0.000","","Blue","Ερμής","",""
"31","","","","C","","00:01:12:18","00:01:12:21","00:00:00:03","00:01:12:18","00:01:12:21","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"32","","","","C","","00:01:13:06","00:01:14:03","00:00:00:21","00:01:13:06","00:01:14:03","","","","","","","0.000","","Blue","Ερμής","",""
"33","","","","C","","00:01:14:06","00:01:17:14","00:00:03:08","00:01:14:06","00:01:17:14","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"34","","","","C","","00:01:17:17","00:01:18:21","00:00:01:04","00:01:17:17","00:01:18:21","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"35","","","","C","","00:01:18:23","00:01:24:00","00:00:05:01","00:01:18:23","00:01:24:00","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"36","","","","C","","00:01:24:04","00:01:25:16","00:00:01:12","00:01:24:04","00:01:25:16","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"37","","","","C","","00:01:25:20","00:01:25:23","00:00:00:03","00:01:25:20","00:01:25:23","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"38","","","","C","","00:01:26:15","00:01:27:13","00:00:00:22","00:01:26:15","00:01:27:13","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"39","","","","C","","00:01:27:17","00:01:28:06","00:00:00:13","00:01:27:17","00:01:28:06","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"40","","","","C","","00:01:28:11","00:01:29:06","00:00:00:19","00:01:28:11","00:01:29:06","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
