"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"17","","","","C","","00:00:41:13","00:00:41:14","00:00:00:01","00:00:41:13","00:00:41:14","","","","","","","0.000","","Blue","Ερμής δεξί χέρι","",""
"18","","","","C","","00:00:42:02","00:00:42:03","00:00:00:01","00:00:42:02","00:00:42:03","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"19","","","","C","","00:00:42:08","00:00:42:11","00:00:00:03","00:00:42:08","00:00:42:11","","","","","","","0.000","","Blue","Ερμής","",""
"20","","","","C","","00:00:42:14","00:00:43:11","00:00:00:15","00:00:42:14","00:00:43:11","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"21","","","","C","","00:00:43:16","00:00:44:05","00:00:00:07","00:00:43:16","00:00:44:05","","","","","","","0.000","","Blue","Ερμής","",""
"22","","","","C","","00:00:44:09","00:00:44:17","00:00:00:08","00:00:44:09","00:00:44:17","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"23","","","","C","","00:00:45:09","00:00:45:10","00:00:00:01","00:00:45:09","00:00:45:10","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"24","","","","C","","00:00:45:13","00:00:47:01","00:00:01:06","00:00:45:13","00:00:47:01","","","","","","","0.000","","Blue","Ερμής","",""
"25","","","","C","","00:00:47:09","00:00:47:14","00:00:00:05","00:00:47:09","00:00:47:14","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"26","","","","C","","00:00:49:17","00:00:51:15","00:00:01:16","00:00:49:17","00:00:51:15","","","","","","","0.000","","Blue","Ερμής δεξί χέρι","",""
"27","","","","C","","00:00:51:17","00:00:52:11","00:00:00:12","00:00:51:17","00:00:52:11","","","","","","","0.000","","Blue","Ερμής","",""
"28","","","","C","","00:00:53:00","00:00:53:14","00:00:00:14","00:00:53:00","00:00:53:14","","","","","","","0.000","","Blue","Ερμής","",""
"29","","","","C","","00:00:57:17","00:01:02:03","00:00:04:04","00:00:57:17","00:01:02:03","","","","","","","0.000","","Blue","Ερμής","",""
"30","","","","C","","00:01:02:03","00:01:02:15","00:00:00:12","00:01:02:03","00:01:02:15","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"31","","","","C","","00:01:03:13","00:01:05:02","00:00:01:07","00:01:03:13","00:01:05:02","","","","","","","0.000","","Blue","Ερμής","",""
"32","","","","C","","00:01:05:12","00:01:05:16","00:00:00:04","00:01:05:12","00:01:05:16","","","","","","","0.000","","Blue","Μικρός Διόνυσος","",""
"33","","","","C","","00:01:07:01","00:01:07:05","00:00:00:04","00:01:07:01","00:01:07:05","","","","","","","0.000","","Blue","Ερμής","",""
"34","","","","C","","00:01:07:07","00:01:07:09","00:00:00:02","00:01:07:07","00:01:07:09","","","","","","","0.000","","Blue","Ερμής δεξί χέρι","",""
"35","","","","C","","00:01:16:00","00:01:16:08","00:00:00:08","00:01:16:00","00:01:16:08","","","","","","","0.000","","Blue","Ερμής","",""
"36","","","","C","","00:01:16:12","00:01:17:03","00:00:00:09","00:01:16:12","00:01:17:03","","","","","","","0.000","","Blue","Ερμής δεξί χέρι","",""
"37","","","","C","","00:01:17:13","00:01:18:14","00:00:01:01","00:01:17:13","00:01:18:14","","","","","","","0.000","","Blue","Ερμής","",""
"38","","","","C","","00:01:19:13","00:01:20:01","00:00:00:06","00:01:19:13","00:01:20:01","","","","","","","0.000","","Blue","Ερμής","",""
"39","","","","C","","00:01:20:05","00:01:20:09","00:00:00:04","00:01:20:05","00:01:20:09","","","","","","","0.000","","Blue","Ερμής αριστερό χέρι","",""
"40","","","","C","","00:01:20:16","00:01:21:03","00:00:00:05","00:01:20:16","00:01:21:03","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"41","","","","C","","00:01:22:14","00:01:23:05","00:00:00:09","00:01:22:14","00:01:23:05","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"42","","","","C","","00:01:23:11","00:01:24:05","00:00:00:12","00:01:23:11","00:01:24:05","","","","","","","0.000","","Blue","Ερμής","",""
"43","","","","C","","00:01:25:05","00:01:25:09","00:00:00:04","00:01:25:05","00:01:25:09","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"44","","","","C","","00:01:26:06","00:01:26:07","00:00:00:01","00:01:26:06","00:01:26:07","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"45","","","","C","","00:01:28:09","00:01:28:15","00:00:00:06","00:01:28:09","00:01:28:15","","","","","","","0.000","","Blue","Κορμός δέντρου","",""
"46","","","","C","","00:01:29:01","00:01:29:08","00:00:00:07","00:01:29:01","00:01:29:08","","","","","","","0.000","","Blue","Ερμής","",""
